Date,Open,High,Low,Close,Adj Close,Volume
2017-08-22,4089.699951,4255.620117,4070.489990,4141.089844,4141.089844,402340258
2017-08-23,4141.089844,4364.109863,4111.709961,4318.350098,4318.350098,305373477
2017-08-24,4318.350098,4461.709961,4292.629883,4364.410156,4364.410156,362283252
2017-08-25,4364.410156,4379.279785,4263.279785,4352.299805,4352.299805,199403922
2017-08-26,4352.299805,4408.180176,4321.120117,4345.750000,4345.750000,185180843
2017-08-27,4345.750000,4403.129883,4195.229980,4390.310059,4390.310059,325285703
2017-08-28,4390.310059,4647.830078,4350.220215,4597.310059,4597.310059,455467850
2017-08-29,4597.310059,4644.060059,4491.790039,4583.020020,4583.020020,313466398
2017-08-30,4583.020020,4765.069824,4580.129883,4735.109863,4735.109863,338981145
2017-08-31,4735.109863,4925.229980,4690.169922,4921.850098,4921.850098,491140364
2017-09-01,4921.850098,4976.520020,4448.640137,4573.799805,4573.799805,747713818
2017-09-02,4573.799805,4719.779785,4397.740234,4612.919922,4612.919922,470135795
2017-09-03,4612.919922,4621.009766,4098.580078,4267.450195,4267.450195,737216060
2017-09-04,4267.450195,4496.669922,4004.620117,4409.080078,4409.080078,673846827
2017-09-05,4409.080078,4660.040039,4401.529785,4618.709961,4618.709961,504717245
2017-09-06,4618.709961,4690.549805,4493.200195,4635.600098,4635.600098,324939872
2017-09-07,4635.600098,4699.589844,4130.879883,4326.450195,4326.450195,786819863
2017-09-08,4326.450195,4402.149902,4185.330078,4335.129883,4335.129883,332195251
2017-09-09,4335.129883,4338.080078,4032.149902,4245.890137,4245.890137,451244396
2017-09-10,4245.890137,4364.419922,4134.620117,4217.899902,4217.899902,375254125
2017-09-11,4217.899902,4387.759766,4074.969971,4158.919922,4158.919922,453402207
2017-09-12,4158.919922,4174.580078,3752.010010,3870.290039,3870.290039,728385231
2017-09-13,3870.290039,3930.689941,3218.979980,3243.080078,3243.080078,1118258889
2017-09-14,3243.080078,3824.429932,2979.879883,3713.760010,3713.760010,1519153953
2017-09-15,3713.760010,3893.669922,3551.830078,3698.919922,3698.919922,627559216
2017-09-16,3698.919922,3796.560059,3485.830078,3689.610107,3689.610107,351250484
2017-09-17,3689.610107,4122.750000,3689.000000,4100.279785,4100.279785,586938661
2017-09-18,4100.279785,4120.709961,3852.219971,3907.959961,3907.959961,488897829
2017-09-19,3907.959961,4053.040039,3846.760010,3882.159912,3882.159912,342438072
2017-09-20,3882.159912,3912.790039,3576.540039,3617.270020,3617.270020,543570164
2017-09-21,3617.270020,3753.510010,3505.810059,3600.830078,3600.830078,414612501
2017-09-22,3600.830078,3813.389893,3563.179932,3788.020020,3788.020020,253370774
2017-09-23,3788.020020,3790.889893,3633.879883,3667.520020,3667.520020,183852135
2017-09-24,3667.520020,3971.500000,3665.669922,3932.830078,3932.830078,386674961
2017-09-25,3932.830078,3982.310059,3858.750000,3892.699951,3892.699951,248481868
2017-09-26,3892.699951,4232.350098,3882.080078,4212.200195,4212.200195,480358673
2017-09-27,4212.200195,4274.640137,4112.879883,4195.649902,4195.649902,386909537
2017-09-28,4195.649902,4237.509766,4030.370117,4172.790039,4172.790039,404599756
2017-09-29,4172.790039,4383.270020,4164.250000,4360.620117,4360.620117,290796939
2017-09-30,4360.620117,4412.620117,4258.319824,4403.089844,4403.089844,262485153
2017-10-01,4403.089844,4477.379883,4364.669922,4401.319824,4401.319824,314621927
2017-10-02,4401.319824,4435.990234,4230.729980,4314.180176,4314.180176,353046057
2017-10-03,4314.180176,4355.290039,4183.569824,4218.660156,4218.660156,272424730
2017-10-04,4218.660156,4365.759766,4143.350098,4321.439941,4321.439941,271914958
2017-10-05,4321.439941,4422.149902,4296.930176,4371.939941,4371.939941,269878225
2017-10-06,4371.939941,4472.919922,4319.479980,4435.810059,4435.810059,176332039
2017-10-07,4435.810059,4622.870117,4419.359863,4611.700195,4611.700195,323063950
2017-10-08,4611.700195,4875.379883,4556.149902,4777.490234,4777.490234,518586828
2017-10-09,4777.490234,4930.000000,4722.810059,4763.359863,4763.359863,475717720
2017-10-10,4763.359863,4874.890137,4718.600098,4824.200195,4824.200195,338533507
2017-10-11,4824.200195,5432.629883,4814.979980,5432.620117,5432.620117,848641969
2017-10-12,5432.620117,5852.779785,5391.970215,5637.259766,5637.259766,1211469140
2017-10-13,5637.259766,5839.620117,5568.859863,5824.709961,5824.709961,434406119
2017-10-14,5824.709961,5862.689941,5448.220215,5688.140137,5688.140137,571166215
2017-10-15,5677.350098,5795.330078,5576.100098,5759.330078,5759.330078,349154669
2017-10-16,5759.250000,5773.319824,5521.089844,5598.580078,5598.580078,368658284
2017-10-17,5598.580078,5601.299805,5114.870117,5575.830078,5575.830078,654722509
2017-10-18,5576.709961,5737.410156,5517.620117,5698.649902,5698.649902,469774559
2017-10-19,5698.620117,6075.319824,5611.390137,5993.109863,5993.109863,729487923
2017-10-20,5993.109863,6187.200195,5874.540039,6006.649902,6006.649902,684989667
2017-10-21,6006.649902,6070.560059,5722.979980,5982.859863,5982.859863,618893096
2017-10-22,5982.859863,6048.979980,5644.220215,5903.609863,5903.609863,801148315
2017-10-23,5903.609863,5904.629883,5463.410156,5513.080078,5513.080078,811951129
2017-10-24,5513.080078,5747.959961,5375.640137,5734.000000,5734.000000,585738379
2017-10-25,5734.000000,5970.399902,5689.919922,5887.609863,5887.609863,547664553
2017-10-26,5887.620117,5997.830078,5692.319824,5764.560059,5764.560059,488283724
2017-10-27,5764.560059,5871.040039,5654.799805,5726.609863,5726.609863,305611140
2017-10-28,5726.609863,6295.430176,5679.370117,6147.520020,6147.520020,966990808
2017-10-30,6147.700195,6226.180176,6018.970215,6124.279785,6124.279785,481600502
2017-10-31,6124.279785,6467.200195,6090.830078,6451.240234,6451.240234,637838767
2017-11-01,6449.100098,6738.740234,6355.000000,6737.779785,6737.779785,869798619
2017-11-02,6737.779785,7339.910156,6737.770020,7024.810059,7024.810059,1663170039
2017-11-03,7024.810059,7445.620117,6938.930176,7152.120117,7152.120117,1120978013
2017-11-04,7146.979980,7492.240234,6957.839844,7363.799805,7363.799805,773371754
2017-11-05,7363.799805,7599.439941,7284.330078,7389.549805,7389.549805,789287755
2017-11-06,7389.549805,7429.700195,6934.729980,6959.229980,6959.229980,1148125488
2017-11-07,6959.270020,7222.370117,6957.799805,7102.750000,7102.750000,716798409
2017-11-08,7102.229980,7869.100098,7026.970215,7444.359863,7444.359863,1632547465
2017-11-09,7444.359863,7457.120117,7040.830078,7129.589844,7129.589844,915963933
2017-11-10,7129.589844,7318.970215,6406.049805,6565.799805,6565.799805,1513421266
2017-11-11,6565.799805,6821.500000,6197.870117,6339.859863,6339.859863,878096915
2017-11-12,6339.870117,6490.529785,5493.640137,5878.129883,5878.129883,1629165385
2017-11-13,5878.089844,6760.149902,5828.339844,6522.450195,6522.450195,1135256036
2017-11-14,6522.450195,6728.589844,6419.180176,6597.060059,6597.060059,634604991
2017-11-15,6597.060059,7330.060059,6596.939941,7283.220215,7283.220215,922959468
2017-11-16,7283.020020,7964.640137,7119.169922,7853.680176,7853.680176,1010130763
2017-11-17,7853.680176,8000.189941,7534.700195,7699.950195,7699.950195,917599923
2017-11-18,7699.950195,7857.520020,7458.899902,7780.910156,7780.910156,571121111
2017-11-19,7781.020020,8100.870117,7675.410156,8042.640137,8042.640137,541391321
2017-11-20,8042.640137,8294.120117,7947.279785,8244.690430,8244.690430,617354329
2017-11-21,8245.870117,8368.360352,7819.060059,8099.970215,8099.970215,938345413
2017-11-22,8099.919922,8304.370117,8091.629883,8234.549805,8234.549805,539697375
2017-11-23,8234.500000,8266.549805,8012.350098,8013.410156,8013.410156,555465146
2017-11-24,8013.379883,8332.940430,7900.169922,8200.799805,8200.799805,595710405
2017-11-25,8203.450195,8761.980469,8153.700195,8754.690430,8754.690430,718483679
2017-11-26,8754.620117,9474.620117,8746.559570,9318.419922,9318.419922,782499976
2017-11-27,9318.419922,9733.610352,9316.839844,9733.200195,9733.200195,1025175619
2017-11-28,9732.629883,9969.580078,9638.200195,9906.040039,9906.040039,865328615
2017-11-29,9906.040039,11417.839844,8938.700195,9837.860352,9837.860352,2418792360
2017-11-30,9848.049805,10689.059570,9023.769531,9946.759766,9946.759766,1836210107
2017-12-01,9947.080078,10942.799805,9420.929688,10861.469727,10861.469727,1353669597
2017-12-02,10861.469727,11175.230469,10715.549805,10912.730469,10912.730469,950474241
2017-12-03,10912.719727,11851.089844,10578.429688,11246.209961,11246.209961,1380012064
2017-12-04,11244.200195,11624.629883,10917.809570,11623.910156,11623.910156,1057859226
2017-12-05,11624.370117,11901.870117,11486.129883,11667.129883,11667.129883,1048839303
2017-12-06,11667.129883,13843.200195,11661.759766,13749.570313,13749.570313,2437037791
2017-12-07,13750.089844,16879.259766,13401.610352,16850.310547,16850.310547,4510225316
2017-12-08,16867.980469,17294.849609,13906.099609,16047.610352,16047.610352,4546014731
2017-12-09,16048.179688,16313.179688,13151.469727,14843.419922,14843.419922,2699876215
2017-12-10,14839.980469,15783.200195,13031.000000,15059.599609,15059.599609,2904037859
2017-12-11,15060.450195,17399.179688,15024.559570,16732.470703,16732.470703,2634267594
2017-12-12,16733.289063,17560.650391,16254.530273,17083.900391,17083.900391,2246138895
2017-12-13,17083.900391,17267.960938,15669.860352,16286.820313,16286.820313,2576055941
2017-12-14,16286.820313,16941.080078,16023.639648,16467.910156,16467.910156,1773813863
2017-12-15,16467.910156,17987.029297,16442.199219,17604.849609,17604.849609,2682351213
2017-12-16,17594.080078,19587.699219,17318.539063,19345.490234,19345.490234,2078806368
2017-12-17,19346.599609,19870.619141,18750.910156,19065.710938,19065.710938,2264650369
2017-12-18,19065.710938,19221.099609,18114.419922,18972.320313,18972.320313,2597510049
2017-12-19,18971.189453,19021.970703,16812.800781,17523.699219,17523.699219,3136709262
2017-12-20,17521.730469,17813.599609,15642.690430,16461.970703,16461.970703,3791752510
2017-12-21,16461.089844,17301.830078,14952.980469,15632.120117,15632.120117,2619295475
2017-12-22,15632.120117,15823.719727,10875.709961,13664.969727,13664.969727,6245731508
2017-12-23,13664.969727,15493.230469,13356.070313,14396.459961,14396.459961,2491903154
2017-12-24,14396.629883,14413.719727,12166.450195,13789.950195,13789.950195,2428437693
2017-12-25,13789.950195,14467.429688,13010.709961,13833.490234,13833.490234,1487888106
2017-12-26,13830.190430,16094.669922,13748.490234,15756.559570,15756.559570,2198577125
2017-12-27,15757.019531,16514.589844,14534.660156,15416.639648,15416.639648,2162831128
2017-12-28,15416.339844,15505.509766,13466.070313,14398.700195,14398.700195,2425912717
2017-12-29,14398.450195,15109.809570,13951.080078,14392.570313,14392.570313,1733583750
2017-12-30,14392.139648,14461.459961,11962.089844,12531.519531,12531.519531,2387311023
2017-12-31,12532.379883,14241.820313,12359.429688,13850.400391,13850.400391,1492142483
2018-01-01,13850.490234,13921.530273,12877.669922,13444.879883,13444.879883,1057521524
2018-01-02,13444.879883,15306.129883,12934.160156,14754.129883,14754.129883,1956783037
2018-01-03,14754.089844,15435.009766,14579.709961,15156.620117,15156.620117,1604206990
2018-01-04,15156.490234,15408.660156,14244.669922,15180.080078,15180.080078,1656714736
2018-01-05,15180.080078,17126.949219,14832.360352,16954.779297,16954.779297,2283988962
2018-01-06,16954.759766,17252.849609,16286.570313,17172.300781,17172.300781,1412703790
2018-01-07,17174.500000,17184.810547,15791.129883,16228.160156,16228.160156,1309532650
2018-01-08,16228.259766,16302.919922,13902.309570,14976.169922,14976.169922,2166366561
2018-01-09,14976.169922,15390.280273,14221.549805,14468.500000,14468.500000,1486802326
2018-01-10,14468.089844,14919.490234,13450.540039,14919.490234,14919.490234,2025083791
2018-01-11,14920.360352,14979.959961,12825.950195,13308.059570,13308.059570,2373494121
2018-01-12,13308.059570,14129.080078,12851.910156,13841.190430,13841.190430,1402292716
2018-01-13,13841.190430,14595.040039,13830.280273,14243.120117,14243.120117,1021352776
2018-01-14,14244.120117,14415.669922,13031.910156,13638.629883,13638.629883,1112590573
2018-01-15,13638.629883,14355.820313,13416.709961,13631.980469,13631.980469,1170462750
2018-01-16,13634.599609,13648.839844,10032.690430,11282.490234,11282.490234,3842651741
2018-01-17,11282.490234,11736.299805,9205.379883,11162.700195,11162.700195,3666978316
2018-01-18,11162.700195,12018.429688,10642.330078,11175.519531,11175.519531,2357251805
2018-01-19,11175.519531,11780.490234,10867.179688,11521.759766,11521.759766,1264875700
2018-01-20,11521.820313,13031.040039,11502.110352,12783.940430,12783.940430,1492721765
2018-01-21,12783.540039,12787.349609,11101.730469,11549.929688,11549.929688,1552755289
2018-01-22,11549.980469,11913.740234,10067.759766,10814.519531,10814.519531,1811992345
2018-01-23,10814.519531,11388.519531,9980.500000,10858.230469,10858.230469,1710180828
2018-01-24,10853.780273,11531.599609,10506.549805,11429.019531,11429.019531,1286435482
2018-01-25,11428.110352,11741.919922,10930.339844,11175.870117,11175.870117,1061064251
2018-01-26,11175.870117,11656.540039,10346.860352,11104.200195,11104.200195,1560135332
2018-01-27,11104.339844,11638.690430,10879.200195,11459.709961,11459.709961,1031091633
2018-01-28,11460.389648,12064.190430,11407.940430,11767.740234,11767.740234,1038153169
2018-01-29,11767.740234,11860.290039,11089.519531,11233.950195,11233.950195,920836244
2018-01-30,11234.320313,11263.700195,9871.209961,10107.259766,10107.259766,1720894077
2018-01-31,10107.400391,10377.959961,9698.129883,10226.860352,10226.860352,1230902973
2018-02-01,10226.860352,10280.839844,8726.950195,9114.719727,9114.719727,1964308989
2018-02-02,9114.730469,9147.929688,7786.200195,8870.820313,8870.820313,2768759876
2018-02-03,8872.870117,9504.370117,8194.679688,9251.269531,9251.269531,1253484523
2018-02-04,9251.269531,9400.990234,7889.830078,8218.049805,8218.049805,1413207410
2018-02-05,8218.049805,8391.290039,6627.310059,6937.080078,6937.080078,2534149181
2018-02-06,6936.430176,7932.379883,5968.359863,7701.250000,7701.250000,3397596513
2018-02-07,7701.250000,8572.679688,7208.859863,7592.720215,7592.720215,2159765331
2018-02-08,7593.779785,8643.940430,7590.479980,8260.690430,8260.690430,1594673973
2018-02-09,8259.259766,8743.200195,7775.359863,8696.830078,8696.830078,1348072086
2018-02-10,8696.830078,9081.490234,8176.250000,8569.290039,8569.290039,1348923336
2018-02-11,8569.320313,8573.349609,7862.310059,8084.609863,8084.609863,1013771945
2018-02-12,8084.609863,8997.339844,8084.410156,8911.269531,8911.269531,1085921871
2018-02-13,8911.169922,8955.150391,8379.349609,8544.690430,8544.690430,853320352
2018-02-14,8544.690430,9508.219727,8542.980469,9485.639648,9485.639648,1220863360
2018-02-15,9485.639648,10223.580078,9363.379883,10033.750000,10033.750000,1666668487
2018-02-16,10033.750000,10303.139648,9720.379883,10188.730469,10188.730469,1061827697
2018-02-17,10188.730469,11119.450195,10074.070313,11097.209961,11097.209961,1327921168
2018-02-18,11097.209961,11288.339844,10161.009766,10417.230469,10417.230469,1659704217
2018-02-19,10418.120117,11265.959961,10336.320313,11182.280273,11182.280273,1186535653
2018-02-20,11182.280273,11802.230469,11130.950195,11256.429688,11256.429688,1640343867
2018-02-21,11256.780273,11295.580078,10256.209961,10481.660156,10481.660156,1982721124
2018-02-22,10481.660156,10941.570313,9757.190430,9847.959961,9847.959961,1795951829
2018-02-23,9847.959961,10420.669922,9604.000000,10175.509766,10175.509766,1399448203
2018-02-24,10175.509766,10528.000000,9396.540039,9705.730469,9705.730469,1244484468
2018-02-25,9705.730469,9873.790039,9329.440430,9610.110352,9610.110352,793093192
2018-02-26,9610.110352,10457.509766,9411.820313,10326.500000,10326.500000,1181729273
2018-02-27,10326.500000,10879.379883,10154.240234,10594.759766,10594.759766,1060840699
2018-02-28,10594.759766,11067.759766,10303.139648,10334.440430,10334.440430,1126074675
2018-03-01,10334.440430,11090.299805,10247.559570,10929.370117,10929.370117,952472120
2018-03-02,10929.370117,11191.940430,10801.450195,11043.120117,11043.120117,852908489
2018-03-03,11043.120117,11530.660156,11043.120117,11465.360352,11465.360352,812200126
2018-03-04,11465.360352,11539.790039,11084.009766,11504.419922,11504.419922,690727335
2018-03-05,11503.940430,11694.150391,11431.549805,11440.730469,11440.730469,791471905
2018-03-06,11440.330078,11441.650391,10589.280273,10735.450195,10735.450195,1210081181
2018-03-07,10735.450195,10913.700195,9470.730469,9928.559570,9928.559570,1858869115
2018-03-08,9928.559570,10119.209961,9086.849609,9316.719727,9316.719727,1492236089
2018-03-09,9316.769531,9433.379883,8393.450195,9252.759766,9252.759766,2081621422
2018-03-10,9252.759766,9518.620117,8727.429688,8797.269531,8797.269531,1084925795
2018-03-11,8797.269531,9735.639648,8484.320313,9544.839844,9544.839844,1374814644
